Algoritmo,Precision,Recall,F1
ET,0.6152943461766992,0.6350683919637913,0.6037069291066115
LR,0.5907470633941222,0.6382175974680411,0.5978428814928954
MLP,0.518629736276795,0.5757992024154249,0.5281355021010955
MNB,0.5253391379861968,0.561414788418965,0.5312223311606794
PA,0.5608658988070752,0.6216022354143894,0.5670552077253248
SGD,0.551605649252708,0.6144219527760312,0.5619689440129872
SVM,0.5252817770464829,0.6409928372375518,0.5470582847525126
