Algoritmo,Precision,Recall,F1
ET,0.5913213583801818,0.6079956326409234,0.5830969042120674
LR,0.5583703551350611,0.6475653221982449,0.5773978282667156
MLP,0.5576443164678458,0.6035021464967988,0.563441959327175
MNB,0.5270384843914256,0.5663547667424282,0.5330692511638756
PA,0.5643438914027149,0.626648247363605,0.5740786842129065
SGD,0.5731713058183646,0.6179107762124997,0.5750787168984518
SVM,0.5175039992687052,0.614057827600521,0.536832942329112
