Algoritmo,Precision,Recall,F1
ET,0.6410768316650669,0.636874946827077,0.624829555839511
LR,0.5690851958499017,0.6251998059566016,0.578482343554636
MLP,0.5165389185977421,0.5928868996140962,0.528891622644749
MNB,0.5256965583436172,0.5567566509757909,0.5298372242788464
PA,0.5650447918094977,0.6181947709494732,0.5718262826688557
SGD,0.5767850450203391,0.632569163055845,0.585913420827393
SVM,0.49169888934594813,0.6041798841981099,0.5134653355842539
