Algorithm,DataSample,n_inter,n_div,Initial Date/Hour,Final Date/Hour,Execution time,f1-score Macro,Params
MLP,smote_1,150,6,Sat Jun 19 13:43:09 2021,Sat Jun 19 13:59:11 2021,0h:16m:2s,95%,"OrderedDict([('activation', 'relu'), ('batch_size', 132), ('early_stopping', True), ('hidden_layer_sizes', 20), ('learning_rate_init', 0.03457647250935639), ('max_iter', 500), ('n_iter_no_change', 5), ('solver', 'adam'), ('tol', 0.00016303944752336428), ('validation_fraction', 0.1340337437438567), ('warm_start', False)])"
MLP,smote_2,150,6,Sat Jun 19 15:10:29 2021,Sat Jun 19 15:26:58 2021,0h:16m:29s,96%,"OrderedDict([('activation', 'tanh'), ('batch_size', 32), ('early_stopping', True), ('hidden_layer_sizes', 69), ('learning_rate_init', 0.001), ('max_iter', 500), ('n_iter_no_change', 9), ('solver', 'adam'), ('tol', 1e-05), ('validation_fraction', 0.1), ('warm_start', True)])"
MLP,smote_3,150,6,Sat Jun 19 16:40:35 2021,Sat Jun 19 16:58:35 2021,0h:18m:0s,95%,"OrderedDict([('activation', 'tanh'), ('batch_size', 135), ('early_stopping', True), ('hidden_layer_sizes', 98), ('learning_rate_init', 0.05114775580565451), ('max_iter', 157), ('n_iter_no_change', 10), ('solver', 'adam'), ('tol', 0.0006059238926223301), ('validation_fraction', 0.10400064640809457), ('warm_start', False)])"
MLP,smote_4,150,6,Sat Jun 19 18:08:12 2021,Sat Jun 19 18:22:21 2021,0h:14m:8s,95%,"OrderedDict([('activation', 'relu'), ('batch_size', 242), ('early_stopping', True), ('hidden_layer_sizes', 134), ('learning_rate_init', 0.013471118710963369), ('max_iter', 181), ('n_iter_no_change', 10), ('solver', 'adam'), ('tol', 0.001), ('validation_fraction', 0.1), ('warm_start', False)])"
MLP,smote_5,150,6,Sat Jun 19 19:34:15 2021,Sat Jun 19 19:51:39 2021,0h:17m:24s,96%,"OrderedDict([('activation', 'relu'), ('batch_size', 32), ('early_stopping', True), ('hidden_layer_sizes', 250), ('learning_rate_init', 0.001), ('max_iter', 215), ('n_iter_no_change', 6), ('solver', 'adam'), ('tol', 0.0008603120609719594), ('validation_fraction', 0.1), ('warm_start', False)])"
MLP,smote_6,150,6,Sat Jun 19 20:59:46 2021,Sat Jun 19 21:09:08 2021,0h:9m:21s,95%,"OrderedDict([('activation', 'tanh'), ('batch_size', 32), ('early_stopping', True), ('hidden_layer_sizes', 20), ('learning_rate_init', 0.04724205486311203), ('max_iter', 390), ('n_iter_no_change', 10), ('solver', 'adam'), ('tol', 0.001), ('validation_fraction', 0.1), ('warm_start', True)])"
