Algorithm,DataSample,n_inter,n_div,Initial Date/Hour,Final Date/Hour,Execution time,f1-score Macro,Params
LR,smotetomek_1,150,6,Thu Jun 17 16:51:39 2021,Thu Jun 17 16:59:56 2021,0h:8m:17s,96%,"OrderedDict([('C', 0.10240237819327792), ('fit_intercept', True), ('intercept_scaling', 862.2449781797305), ('l1_ratio', 0.9816040698332698), ('max_iter', 827), ('multi_class', 'ovr'), ('n_jobs', -1), ('penalty', 'none'), ('solver', 'sag'), ('tol', 4.751874014802346e-05), ('warm_start', False)])"
LR,smotetomek_2,150,6,Thu Jun 17 17:43:39 2021,Thu Jun 17 17:51:54 2021,0h:8m:15s,97%,"OrderedDict([('C', 0.6859136556312744), ('fit_intercept', False), ('intercept_scaling', 937.9658665269321), ('l1_ratio', 0.9311511586251546), ('max_iter', 970), ('multi_class', 'ovr'), ('n_jobs', -1), ('penalty', 'none'), ('solver', 'lbfgs'), ('tol', 0.0009605038653569821), ('warm_start', True)])"
LR,smotetomek_3,150,6,Thu Jun 17 18:36:57 2021,Thu Jun 17 18:46:49 2021,0h:9m:52s,96%,"OrderedDict([('C', 1.177566425654874), ('fit_intercept', False), ('intercept_scaling', 859.5039698280284), ('l1_ratio', 0.26425579206562627), ('max_iter', 966), ('multi_class', 'ovr'), ('n_jobs', -1), ('penalty', 'none'), ('solver', 'newton-cg'), ('tol', 0.0001621540771820617), ('warm_start', False)])"
LR,smotetomek_4,150,6,Thu Jun 17 19:32:20 2021,Thu Jun 17 19:41:30 2021,0h:9m:10s,96%,"OrderedDict([('C', 0.1), ('fit_intercept', True), ('intercept_scaling', 1000.0), ('l1_ratio', 0.0), ('max_iter', 1000), ('multi_class', 'ovr'), ('n_jobs', -1), ('penalty', 'none'), ('solver', 'sag'), ('tol', 0.001), ('warm_start', True)])"
LR,smotetomek_5,150,6,Thu Jun 17 20:28:03 2021,Thu Jun 17 20:37:41 2021,0h:9m:37s,96%,"OrderedDict([('C', 0.6793212067125226), ('fit_intercept', True), ('intercept_scaling', 993.2798506467332), ('l1_ratio', 0.013831618860954967), ('max_iter', 891), ('multi_class', 'auto'), ('n_jobs', -1), ('penalty', 'none'), ('solver', 'newton-cg'), ('tol', 0.0001424945493590666), ('warm_start', False)])"
LR,smotetomek_6,150,6,Thu Jun 17 21:21:58 2021,Thu Jun 17 21:32:24 2021,0h:10m:26s,96%,"OrderedDict([('C', 1.068542729662739), ('fit_intercept', False), ('intercept_scaling', 983.5443120784454), ('l1_ratio', 0.003792067699314617), ('max_iter', 825), ('multi_class', 'auto'), ('n_jobs', -1), ('penalty', 'none'), ('solver', 'lbfgs'), ('tol', 0.0009611866805963301), ('warm_start', True)])"
