Algorithm,DataSample,n_inter,n_div,Initial Date/Hour,Final Date/Hour,Execution time,f1-score Macro,Params
LR,tomek_1,150,6,Thu Jun 17 21:42:01 2021,Thu Jun 17 21:50:54 2021,0h:8m:53s,63%,"OrderedDict([('C', 1.2), ('fit_intercept', True), ('intercept_scaling', 0.001), ('l1_ratio', 0.0), ('max_iter', 403), ('multi_class', 'ovr'), ('n_jobs', -1), ('penalty', 'none'), ('solver', 'lbfgs'), ('tol', 0.001), ('warm_start', True)])"
LR,tomek_2,150,6,Thu Jun 17 22:39:12 2021,Thu Jun 17 22:47:18 2021,0h:8m:6s,68%,"OrderedDict([('C', 0.7757939846469303), ('fit_intercept', False), ('intercept_scaling', 258.57809519596213), ('l1_ratio', 0.014817123767766728), ('max_iter', 287), ('multi_class', 'auto'), ('n_jobs', -1), ('penalty', 'none'), ('solver', 'lbfgs'), ('tol', 1e-05), ('warm_start', True)])"
LR,tomek_3,150,6,Thu Jun 17 23:39:08 2021,Thu Jun 17 23:47:26 2021,0h:8m:17s,61%,"OrderedDict([('C', 0.5514645391220123), ('fit_intercept', False), ('intercept_scaling', 538.4831344829611), ('l1_ratio', 0.20875220259972652), ('max_iter', 1000), ('multi_class', 'ovr'), ('n_jobs', -1), ('penalty', 'none'), ('solver', 'newton-cg'), ('tol', 0.0007052672395703147), ('warm_start', True)])"
LR,tomek_4,150,6,Fri Jun 18 00:29:22 2021,Fri Jun 18 00:37:37 2021,0h:8m:15s,61%,"OrderedDict([('C', 0.46896713290622805), ('fit_intercept', False), ('intercept_scaling', 890.5234807802809), ('l1_ratio', 0.3090424017869771), ('max_iter', 97), ('multi_class', 'ovr'), ('n_jobs', -1), ('penalty', 'none'), ('solver', 'newton-cg'), ('tol', 0.0002829105404388328), ('warm_start', True)])"
LR,tomek_5,150,6,Fri Jun 18 01:22:28 2021,Fri Jun 18 01:30:09 2021,0h:7m:41s,72%,"OrderedDict([('C', 1.2), ('fit_intercept', True), ('intercept_scaling', 1000.0), ('l1_ratio', 1.0), ('max_iter', 20), ('multi_class', 'ovr'), ('n_jobs', -1), ('penalty', 'none'), ('solver', 'lbfgs'), ('tol', 0.001), ('warm_start', True)])"
LR,tomek_6,150,6,Fri Jun 18 02:15:33 2021,Fri Jun 18 02:23:22 2021,0h:7m:48s,65%,"OrderedDict([('C', 1.2), ('fit_intercept', False), ('intercept_scaling', 0.001), ('l1_ratio', 0.5479662725485848), ('max_iter', 20), ('multi_class', 'auto'), ('n_jobs', -1), ('penalty', 'none'), ('solver', 'lbfgs'), ('tol', 0.001), ('warm_start', False)])"
