Algorithm,DataSample,n_inter,n_div,Initial Date/Hour,Final Date/Hour,Execution time,f1-score Macro,Params
ET,tomek_1,150,6,Fri Jun 18 03:53:27 2021,Fri Jun 18 04:07:19 2021,0h:13m:52s,61%,"OrderedDict([('criterion', 'gini'), ('max_depth', 64), ('max_features', 'log2'), ('max_leaf_nodes', 150), ('max_samples', 0.3737775390187005), ('min_samples_leaf', 1), ('min_samples_split', 2), ('n_estimators', 1100), ('warm_start', False)])"
ET,tomek_2,150,6,Fri Jun 18 05:23:42 2021,Fri Jun 18 05:37:14 2021,0h:13m:31s,62%,"OrderedDict([('criterion', 'gini'), ('max_depth', 63), ('max_features', 'sqrt'), ('max_leaf_nodes', 150), ('max_samples', 0.9), ('min_samples_leaf', 1), ('min_samples_split', 2), ('n_estimators', 1100), ('warm_start', True)])"
ET,tomek_3,150,6,Fri Jun 18 06:50:58 2021,Fri Jun 18 07:05:50 2021,0h:14m:51s,59%,"OrderedDict([('criterion', 'gini'), ('max_depth', 120), ('max_features', 'log2'), ('max_leaf_nodes', 150), ('max_samples', 0.01), ('min_samples_leaf', 1), ('min_samples_split', 20), ('n_estimators', 1100), ('warm_start', True)])"
ET,tomek_4,150,6,Fri Jun 18 08:18:36 2021,Fri Jun 18 08:31:28 2021,0h:12m:51s,54%,"OrderedDict([('criterion', 'gini'), ('max_depth', 117), ('max_features', 'auto'), ('max_leaf_nodes', 118), ('max_samples', 0.8954559289400854), ('min_samples_leaf', 1), ('min_samples_split', 16), ('n_estimators', 636), ('warm_start', False)])"
ET,tomek_5,150,6,Fri Jun 18 09:51:47 2021,Fri Jun 18 10:07:12 2021,0h:15m:25s,61%,"OrderedDict([('criterion', 'gini'), ('max_depth', 86), ('max_features', 'log2'), ('max_leaf_nodes', 119), ('max_samples', 0.9), ('min_samples_leaf', 1), ('min_samples_split', 2), ('n_estimators', 1100), ('warm_start', False)])"
ET,tomek_6,150,6,Fri Jun 18 11:28:56 2021,Fri Jun 18 11:41:27 2021,0h:12m:30s,58%,"OrderedDict([('criterion', 'gini'), ('max_depth', 117), ('max_features', 'log2'), ('max_leaf_nodes', 141), ('max_samples', 0.6627370368585528), ('min_samples_leaf', 1), ('min_samples_split', 2), ('n_estimators', 170), ('warm_start', True)])"
