Algorithm,DataSample,n_inter,n_div,Initial Date/Hour,Final Date/Hour,Execution time,f1-score Macro,Params
PA,bdsmote_1,150,6,Fri Jun 18 01:36:23 2021,Fri Jun 18 01:42:25 2021,0h:6m:2s,95%,"OrderedDict([('C', 0.5322218734516071), ('early_stopping', True), ('fit_intercept', True), ('loss', 'squared_hinge'), ('max_iter', 22), ('n_iter_no_change', 10), ('n_jobs', -1), ('tol', 0.0009013350099786681), ('validation_fraction', 0.10233626167897943), ('warm_start', False)])"
PA,bdsmote_2,150,6,Fri Jun 18 02:16:09 2021,Fri Jun 18 02:22:14 2021,0h:6m:4s,95%,"OrderedDict([('C', 0.7312610744186331), ('early_stopping', True), ('fit_intercept', False), ('loss', 'squared_hinge'), ('max_iter', 918), ('n_iter_no_change', 5), ('n_jobs', -1), ('tol', 2.6236498608485606e-05), ('validation_fraction', 0.10206305621262143), ('warm_start', True)])"
PA,bdsmote_3,150,6,Fri Jun 18 02:55:08 2021,Fri Jun 18 03:00:58 2021,0h:5m:50s,94%,"OrderedDict([('C', 1.2), ('early_stopping', True), ('fit_intercept', True), ('loss', 'squared_hinge'), ('max_iter', 1000), ('n_iter_no_change', 10), ('n_jobs', -1), ('tol', 0.001), ('validation_fraction', 0.1), ('warm_start', True)])"
PA,bdsmote_4,150,6,Fri Jun 18 03:44:34 2021,Fri Jun 18 03:50:51 2021,0h:6m:17s,95%,"OrderedDict([('C', 0.6083335259868901), ('early_stopping', True), ('fit_intercept', True), ('loss', 'hinge'), ('max_iter', 20), ('n_iter_no_change', 5), ('n_jobs', -1), ('tol', 1e-05), ('validation_fraction', 0.2), ('warm_start', False)])"
PA,bdsmote_5,150,6,Fri Jun 18 04:25:22 2021,Fri Jun 18 04:32:02 2021,0h:6m:39s,94%,"OrderedDict([('C', 0.13248850788059385), ('early_stopping', True), ('fit_intercept', False), ('loss', 'hinge'), ('max_iter', 982), ('n_iter_no_change', 10), ('n_jobs', -1), ('tol', 0.0008987271992840852), ('validation_fraction', 0.10542389941266797), ('warm_start', False)])"
PA,bdsmote_6,150,6,Fri Jun 18 05:08:17 2021,Fri Jun 18 05:15:40 2021,0h:7m:23s,95%,"OrderedDict([('C', 0.7130364997667901), ('early_stopping', True), ('fit_intercept', True), ('loss', 'hinge'), ('max_iter', 641), ('n_iter_no_change', 5), ('n_jobs', -1), ('tol', 0.00018310377393175307), ('validation_fraction', 0.1492865068455525), ('warm_start', True)])"
