classes,test,origin,tomek,smote,bdsmote,adasyn,smotetomek
A,6,25,24,100,100,104,100
FT,4,14,12,100,100,101,100
L,3,12,11,100,100,100,100
LF,10,39,32,100,100,106,100
MN,5,19,13,100,100,97,100
O,15,62,48,100,100,108,98
PE,13,54,47,100,100,101,100
PO,3,9,9,100,100,100,100
SC,4,18,14,100,100,105,100
SE,25,100,89,100,100,100,99
US,17,68,58,100,100,88,99
total,105,420,357,1100,1100,1110,1096
